,grade,credit,weight
3658,F,20,76.0122178761802
3659,B,16,74.31210086444605
3660,A,17,65.542750077816
3661,A,17,62.20972122995626
3662,D,17,69.57750157803832
3663,C,19,64.65803086122999
3664,A,20,58.777248579279274
3665,B,18,72.85266084779417
3666,C,16,59.37492615926746
3667,C,17,64.9456972854768
3668,B,15,79.88597319998848
3669,D,19,66.08530152395076
3670,C,18,55.930127289880666
3671,B,18,71.94762737668934
3672,A,18,75.91167791213967
3673,B,21,68.60621934033995
3674,C,18,66.32166227685616
3675,C,19,57.04271781160781
3676,F,16,85.76344641762441
3677,C,19,82.9649483429797
3678,F,18,74.59425132741428
3679,F,17,62.157363312794864
3680,D,18,76.55810842651117
3681,D,18,60.640145538411915
3682,B,16,64.69954752210228
3683,A,16,55.88174615424412
3684,B,14,60.84912838800905
3685,C,18,55.096705051895185
3686,F,20,84.92248240509241
3687,C,19,60.507788856475
3688,F,17,72.91720550490163
3689,D,17,76.49987412689318
3690,D,19,72.57206288579209
3691,A,17,54.43936938047235
3692,D,18,60.291081066939476
3693,A,18,69.36495430576932
3694,B,19,71.4016035705151
3695,A,14,64.48808429862545
3696,F,19,70.7552393365641
3697,A,20,58.408311170050396
3698,D,17,54.84338510369248
3699,A,19,78.33970884291142
3700,D,19,59.83240457328767
3701,B,19,65.8769616067877
3702,B,17,68.13260497270824
3703,D,19,65.29719251627793
3704,B,17,66.90087040205924
3705,A,21,54.87982343744123
3706,B,16,61.631740988585676
3707,B,16,70.87719544852446
3708,C,18,74.40560798212131
3709,C,20,71.16014308943738
3710,D,19,67.33792851945452
3711,D,16,67.29046995354875
3712,F,20,58.230571589674916
3713,A,17,63.364479518406505
3714,F,18,79.7728921287352
3715,F,16,78.89387389312503
3716,A,19,57.51966520158383
3717,A,18,77.63557767706149
3718,F,17,73.41536015363869
3719,A,16,76.13867208099882
3720,C,18,66.95371850405463
3721,A,20,76.97358753718689
3722,D,15,62.50472787888124
3723,D,16,72.27606373022199
3724,C,18,65.94637420062111
3725,C,15,69.44280792775858
3726,A,16,53.59191867092529
3727,B,17,62.57092666437732
3728,F,19,73.92077916454042
3729,A,20,68.49916216168148
3730,C,19,71.65319774693118
3731,B,16,57.581677063311204
3732,C,16,67.0718731538913
3733,F,17,67.1555826612859
3734,A,17,72.74342622516822
3735,D,19,72.8665837493299
3736,D,16,67.3255787828754
3737,D,18,65.64133543369319
3738,C,20,80.03482664755347
3739,A,17,62.08793348866945
3740,D,18,71.08676725637596
3741,F,17,68.78215242501498
3742,B,17,64.97015415784394
3743,F,14,79.11770842288041
3744,A,19,75.14961728019954
3745,C,20,61.513066471016074
3746,D,16,77.52606443647745
3747,A,18,60.88842071269583
3748,C,21,59.55031984135959
3749,A,17,52.49007877378805
3750,C,17,66.27268584687216
3751,F,18,58.057294339849065
3752,D,16,55.08430617253247
3753,B,19,78.9398872672624
3754,A,16,62.582742415082116
3755,A,18,74.08313871248313
3756,D,20,73.65636746201794
3757,A,16,84.73880843175462
3758,C,17,75.85584166047926
3759,C,19,62.64779109816371
3760,C,16,66.79472751134757
3761,A,17,65.36866065914533
3762,B,19,69.57040894071226
3763,F,18,77.93024798623652
3764,F,19,74.1600749112522
3765,F,19,74.86762609985423
3766,C,18,81.01308323254852
3767,A,18,66.49753257715591
3768,F,18,70.69868215241209
3769,B,17,58.56091969072554
3770,F,19,66.00783636516263
3771,F,18,70.01996280979762
3772,B,16,67.96656763891825
3773,B,17,74.6937644695828
3774,B,17,62.53044742660053
3775,B,16,63.092726258883005
3776,B,20,75.22021390765326
3777,F,16,65.29963411644844
3778,F,16,71.64203667348369
3779,D,16,71.17050131529024
3780,C,19,68.65034964327131
3781,F,17,67.58052579317663
3782,F,18,73.96285420891729
3783,B,17,65.90721057095304
3784,C,18,68.7789618871984
3785,F,19,58.58795816364598
3786,D,17,72.78131644968141
3787,A,16,77.52084644687896
3788,F,16,65.55482230783859
3789,F,18,76.65861494796852
3790,C,15,61.624878321268504
3791,B,17,80.85817698822096
3792,F,17,70.33152993197416
3793,F,20,52.09740093920705
3794,F,18,64.5069509003906
3795,B,14,71.06704266691061
3796,F,20,71.06159656555344
3797,A,15,60.9040418763641
3798,C,18,66.94036975599188
3799,C,16,69.18888623577374
3800,C,16,59.63708296627446
3801,F,17,65.86381152048236
3802,D,19,60.89593166184663
3803,D,17,63.217396384126616
3804,B,19,83.48164357371864
3805,B,19,70.82578586070359
3806,D,15,65.3328610910612
3807,D,19,78.8707372519703
3808,A,15,79.68201230913473
3809,B,18,68.10837654477731
3810,F,18,61.6799741031375
3811,B,17,55.247225332293006
3812,B,18,56.02796131127813
3813,D,21,72.17013341767691
3814,F,19,63.63176070789608
3815,D,17,61.8099179455397
3816,F,18,58.77786674117394
3817,D,19,67.5513230962108
3818,A,19,47.76469119936873
3819,A,19,71.72182733975572
3820,F,16,65.58999694420002
3821,B,20,70.64275989692875
3822,B,17,70.09638631008883
3823,A,20,71.5359656368943
3824,A,14,67.03725268354249
3825,F,17,75.17950766629413
3826,D,18,58.46485967440787
3827,D,18,71.17039190881411
3828,C,16,61.850341653206314
3829,F,17,68.75888934966827
3830,C,19,58.54151470877132
3831,C,18,64.78537190349593
3832,C,18,66.65418768350386
3833,A,16,57.09342090178784
3834,B,17,82.8630574309948
3835,F,18,69.07037358444968
3836,D,16,69.76899935800054
3837,D,18,57.37149995654586
3838,D,20,76.02738514605875
3839,D,19,61.12411223231841
3840,A,18,67.54398283827852
3841,C,18,64.55926660582428
3842,A,19,60.290359517357714
3843,C,21,64.88890512434628
3844,A,17,65.54713196397825
3845,F,18,67.92213759531386
3846,A,17,68.68797453870339
3847,A,17,83.38311831325709
3848,D,16,69.95802491796049
3849,C,15,69.15955726620133
3850,D,16,78.73464953977428
3851,C,20,64.10066388809261
3852,C,16,67.80124160312174
3853,A,18,62.32909034696345
3854,C,16,64.03471841037221
3855,C,18,83.52703314385279
3856,B,16,66.51009492552018
3857,C,19,66.72636708861182
3858,D,18,71.30925460943193
3859,D,17,72.128115895764
3860,C,16,74.96258317898037
3861,F,13,70.54581563176463
3862,C,17,79.3244852911101
3863,C,20,63.921909568830316
3864,C,13,71.6067375590802
3865,B,19,69.53292388210589
3866,D,17,71.58678754841105
3867,A,18,73.11646317563671
3868,F,17,84.20319401653421
3869,B,16,78.79130569329503
3870,B,16,64.22902014186194
3871,A,18,57.83888427849662
3872,C,19,81.34474460308054
3873,F,16,57.072103666579764
3874,C,16,64.57921385406921
3875,B,14,63.518914522257965
3876,A,18,77.05970461622972
3877,F,21,75.10465777573908
3878,D,14,71.8125660284378
3879,A,14,66.92448113361705
3880,D,21,77.53003807724821
3881,C,21,64.88562980138086
3882,D,18,60.28962663026259
3883,C,20,53.297254955746695
3884,F,18,64.95714560341581
3885,D,21,70.62882268399254
3886,B,18,83.4520035847893
3887,F,19,62.93799523296549
3888,B,16,60.82037650289548
3889,C,20,57.14819020280718
3890,C,16,60.176946528030435
3891,D,16,65.59435290489925
3892,D,18,67.36523990271945
3893,B,20,71.924634131864
3894,F,17,70.0244324520641
3895,A,16,70.15967663449385
3896,D,15,76.5424215225491
3897,C,15,56.45677831941042
3898,A,20,76.68499191602676
3899,F,18,71.98701719163815
3900,B,18,71.13934294752025
3901,D,17,68.7244476932595
3902,B,18,78.5284982141989
3903,F,18,68.01530120213471
3904,A,18,54.61934337728414
3905,B,17,69.2443259112641
3906,B,15,81.30083370477948
3907,A,16,63.534452126948565
3908,C,16,67.67506554488706
3909,F,17,72.1726094121174
3910,A,18,75.33137065971155
3911,F,18,79.4479712649256
3912,B,19,61.834403457000235
3913,C,20,62.61237493543168
3914,C,18,72.83769360508362
3915,D,17,69.7995518305372
3916,D,18,67.01593088526857
3917,B,16,65.90694526574794
3918,D,18,62.061128114619656
3919,F,17,51.1667107608894
3920,A,18,64.18826824886314
3921,B,18,80.61616422813914
3922,C,17,79.18124899397068
3923,D,19,65.32487760320207
3924,F,19,64.0750758333114
3925,F,14,63.907879141321885
3926,A,18,68.24186138869875
3927,B,18,54.57952991619821
3928,D,21,61.27891018345823
3929,B,19,59.939727733818415
3930,D,17,56.236719907850286
3931,B,18,64.57311555535541
3932,F,20,56.581982518853266
3933,C,15,67.57455817937479
3934,C,17,67.80364174579198
3935,C,16,75.56525876491253
3936,D,18,60.81016362372547
3937,A,19,66.43516535174031
3938,B,17,66.66873096617546
3939,B,16,71.47827064165139
3940,B,16,55.61456208799922
3941,F,15,64.58327114359041
3942,D,16,69.6221345917761
3943,D,18,54.30554345593714
3944,A,18,60.628143029901615
3945,F,17,71.57487459268744
3946,D,18,70.22732576301406
3947,D,18,66.04722325953693
3948,F,16,80.84719546373985
3949,A,17,69.32471008586788
3950,A,18,75.86949586307593
3951,A,20,72.71340694331423
3952,A,16,60.21730324930098
3953,C,20,75.65173645360937
3954,D,19,60.5925741280146
3955,B,18,60.59943003851801
3956,A,20,65.02597525442603
3957,B,20,71.80074699160605
3958,D,19,58.65399555196871
3959,F,20,70.03785633974914
3960,A,16,55.718836248595096
3961,D,16,71.88556425377357
3962,C,19,59.51973541494904
3963,D,17,70.90550085210478
3964,A,16,64.74695718842042
3965,B,19,72.58251968395028
3966,C,19,65.90572573025987
3967,D,18,68.13014528722182
3968,B,15,88.37530286843767
3969,A,17,69.42565774026122
3970,D,15,82.2781797286116
3971,F,18,70.2164279982312
3972,F,18,72.94049852772325
3973,C,15,69.29323916464713
3974,A,18,79.28172095472915
3975,B,20,85.86728911959906
3976,C,19,80.38618142894884
3977,A,16,63.1936224700917
3978,B,16,61.42400058909525
3979,A,16,72.96735782074154
3980,C,15,64.213901366405
3981,F,16,60.530595243465434
3982,F,17,61.79385599905932
3983,F,18,82.59807676768143
3984,B,18,73.36864856030402
3985,A,15,78.01165287413929
3986,A,18,49.674523516047444
3987,D,16,73.69236177955217
3988,F,18,78.2058870411479
3989,F,18,67.41307036408601
3990,C,17,65.9691572339033
3991,C,15,69.67791436602562
3992,C,19,63.48571637495291
3993,B,16,71.94514921671956
3994,D,18,76.38142101423318
3995,F,18,76.21590460907268
3996,A,17,71.8244335004654
3997,B,16,63.528144972245705
3998,B,21,65.11896882011999
3999,C,18,55.736261889308985
4000,F,18,55.222552964018035
4001,D,17,64.82867968774747
4002,A,19,63.85472066823112
4003,F,16,53.4241475442053
4004,F,14,75.8261720955343
4005,B,18,62.98471117033725
4006,B,18,66.54628645985625
4007,D,20,74.15384133948443
4008,F,18,72.97210437177849
4009,A,16,71.6013844361007
4010,A,15,64.09691185211724
4011,A,16,71.58900603169587
4012,F,18,80.76668201151432
4013,B,18,76.3755067553316
4014,D,16,55.877309043674714
4015,C,17,69.44173338482439
4016,D,20,69.0598592519433
4017,D,17,69.07051001094517
4018,B,17,67.21610736319616
4019,A,15,66.53881590637239
4020,A,18,67.18935750807871
4021,C,17,52.39905920193044
4022,F,18,66.88572602925355
4023,B,18,57.091108892025225
4024,F,20,81.47857270083959
4025,D,17,78.59329219915185
4026,D,15,68.6317348370832
4027,B,18,72.23517974408676
4028,C,19,74.21340044124928
4029,C,19,67.60554510756118
4030,B,18,66.07767225754895
4031,D,17,74.3750602260251
4032,F,18,62.80481389531041
4033,D,19,70.24879060636485
4034,A,15,63.04507742653018
4035,F,17,64.05943628918779
4036,A,20,74.07372009954278
4037,A,18,76.0413919637955
4038,F,15,79.26205367711209
4039,D,19,67.50374059709225
4040,B,16,67.67007194781357
4041,A,16,52.595371148966365
4042,C,18,56.069164773139384
4043,D,18,72.92978110290207
4044,A,16,78.95890218637567
4045,D,15,71.7851331953473
4046,A,20,74.97433075816954
4047,D,17,65.44177882947598
4048,B,21,67.9231728828399
4049,F,19,47.38899811704392
4050,F,18,64.94271184750326
4051,B,18,53.43297835566129
4052,D,17,63.245968564166304
4053,F,16,68.39619873193074
4054,D,19,66.59876363639441
4055,F,16,72.25918357901902
4056,A,15,47.60476181351684
4057,B,19,60.673182029958724
4058,B,18,77.49831323214022
4059,D,19,67.00006064243665
4060,B,20,69.73886947878351
4061,D,15,70.69138244088656
4062,C,16,96.38080712167427
4063,B,18,68.46314791216226
4064,D,16,76.46658864560976
4065,C,13,62.854419015612955
4066,A,16,65.1873887559189
4067,A,16,58.32517609041768
4068,A,19,61.33190712140712
4069,F,16,72.09527287237565
4070,D,20,69.92577630620747
4071,F,20,60.15842274732771
4072,C,20,81.39019023206612
4073,A,18,64.35928959130426
4074,B,19,62.38749404198623
4075,C,19,78.41149256348109
4076,F,17,65.90662381825308
4077,D,18,68.34304187057936
4078,C,18,58.45523973624351
4079,B,16,70.44270940677133
4080,F,17,70.97300450688331
4081,F,18,64.75839125401562
4082,C,15,81.70990243287433
4083,B,17,74.01711832308104
4084,D,17,62.3797581885592
4085,D,16,62.12442741055792
4086,D,18,74.04952642403404
4087,B,19,53.773715187694755
4088,B,17,73.8840765063481
4089,A,17,67.44612398896554
4090,B,16,70.69028124999787
4091,F,19,76.79178892779076
4092,F,18,68.2529748486981
4093,C,16,65.42302211114476
4094,C,17,73.260293109112
4095,B,16,79.12016799063728
4096,B,20,75.17827812794297
4097,A,17,73.63926126491329
4098,A,17,64.88583435812649
4099,C,19,64.1674419980965
4100,B,17,76.35427951612631
4101,A,21,67.29540154861692
4102,D,18,68.83901573968511
4103,D,17,61.04272117248456
4104,D,14,78.65007942545509
4105,B,17,72.4072272610371
4106,A,16,74.67114180941748
4107,A,16,74.22862592743031
4108,F,16,57.44370925656749
4109,D,16,68.63425824619057
4110,F,14,66.62678131304725
4111,A,14,76.95641036180753
4112,D,17,61.75904638595162
4113,F,18,67.24889112569049
4114,B,19,51.078294492334145
4115,F,19,73.25688144506647
4116,D,21,59.79065653698282
4117,C,18,78.42378602732256
4118,F,17,77.3214470967001
4119,C,16,80.91827422228218
4120,A,19,74.80689485530173
4121,A,19,71.83731281451105
4122,D,18,71.98236809444907
4123,D,16,56.61018297947368
4124,F,17,80.171966771591
4125,D,18,76.38894609882453
4126,F,19,77.77851382326996
4127,A,17,55.45604083996874
4128,A,17,59.692579920426425
4129,B,20,64.622272742319
4130,B,15,71.96025760210172
4131,A,17,50.96840264521984
4132,C,16,69.9585760321383
4133,C,15,66.85177365708337
4134,D,18,65.00758627987443
4135,A,20,77.46176531596278
4136,B,17,69.9063537459158
4137,A,19,72.54568251953108
4138,C,14,69.93026595709318
4139,A,16,77.16408298503151
4140,D,16,56.43025917548641
4141,F,17,68.01319100081665
4142,B,18,56.84439393170348
4143,C,18,68.48467568436571
4144,D,18,79.49526918902347
4145,D,21,69.89210059700943
4146,B,19,59.57459960562482
4147,D,15,59.02647001352091
4148,D,18,68.26591596056636
4149,C,15,67.3648727584284
4150,C,17,75.96564306431186
4151,D,20,63.32407169501697
4152,D,18,61.82774216027102
4153,F,18,70.48241268402471
4154,C,19,61.08044227949892
4155,B,17,66.34824688742489
4156,D,19,65.21916761014809
4157,F,17,78.52645660595232
4158,C,14,77.65225363823413
4159,F,19,66.6161985790692
4160,A,18,53.32658786086762
4161,A,19,52.79844602520964
4162,C,19,69.38093480215113
4163,C,16,62.42480690970932
4164,B,21,63.228699847797245
4165,C,19,67.94870374312431
4166,C,19,57.33885758452152
4167,C,18,72.60471333680829
4168,D,17,63.70111986652954
4169,A,16,64.79180778392812
4170,C,18,76.13904865136566
4171,B,18,65.15805981405319
4172,B,17,66.84452057759646
4173,A,16,79.05399951495441
4174,B,19,63.74005599378101
4175,C,17,56.43339788272995
4176,A,18,68.32413870610716
4177,B,19,63.54839953144417
4178,D,18,63.17416515509679
4179,F,15,70.75647406400758
4180,F,19,63.51606714162942
4181,B,16,66.71419933476638
4182,D,17,64.64248879728892
4183,F,17,84.09592021475703
4184,D,18,70.44157752798029
4185,D,16,55.579602597642506
4186,C,17,68.54505477540748
4187,F,16,72.60121599939698
4188,C,17,73.27173687118847
4189,C,17,67.81121687329247
4190,F,18,71.06936012424997
4191,C,16,80.33315952866035
4192,F,19,52.98933849991546
4193,C,20,66.8448010876179
4194,F,19,69.19618736918368
4195,F,18,53.530844747813205
4196,F,17,65.32869761309415
4197,F,18,74.3672788587876
4198,B,19,69.38023404729569
4199,A,17,66.80768318195999
4200,A,16,46.4698978332047
4201,B,15,71.76925084952856
4202,B,18,84.81538047878966
4203,B,18,78.3607580933494
4204,A,17,67.64917739552666
4205,A,21,70.40645171379852
4206,D,15,76.26036457933066
4207,B,19,66.31926477402163
4208,D,17,59.62673102558635
4209,A,20,68.8700413503494
4210,C,16,58.15950547502271
4211,A,17,65.57337207784113
4212,D,17,65.19879441983142
4213,C,20,78.24332049404723
4214,B,18,70.74822683012972
4215,A,17,69.6248557701857
4216,F,20,63.831282579845016
4217,C,17,78.2767335363686
4218,C,17,81.12432663332804
4219,A,18,81.87497579980531
4220,A,18,69.02420665667282
4221,C,17,73.42919791784678
4222,D,15,63.02306452935157
4223,D,21,80.20353226868
4224,F,19,58.610016554770255
4225,F,15,66.59399050836858
4226,F,18,58.14160682116099
4227,B,16,74.0311847151703
4228,D,17,79.75000171407316
4229,B,18,64.97404258501402
4230,D,17,74.21503991818066
4231,B,17,61.122932940049864
4232,F,17,70.1739447752643
4233,F,19,71.82000778794061
4234,A,18,57.204102403798736
4235,D,16,66.3700479915303
4236,D,17,65.87644071535323
4237,D,15,58.78792949829686
4238,D,17,67.53731894925092
4239,A,20,67.3106393108744
4240,D,17,71.97470861780073
4241,C,18,66.9179049328397
4242,D,19,75.30756959662607
4243,A,15,67.30780513919728
4244,B,17,79.74390917346166
4245,A,21,69.24567588305882
4246,F,18,67.6264450852344
4247,B,14,68.36536128496725
4248,F,18,84.77205476867059
4249,A,21,71.21705169853526
4250,D,18,60.61892297391635
4251,D,18,71.98130682069443
4252,C,16,68.85183439027517
4253,B,19,57.59548483609454
4254,A,19,76.66847761985316
4255,D,17,59.95606081026445
4256,B,16,68.3735102018588
4257,A,18,62.44694018717797
4258,B,19,71.90711105021549
4259,B,15,80.9942681341032
4260,A,19,72.91416846155366
4261,D,16,70.26528356442813
4262,F,19,67.74508850169917
4263,B,16,62.02683700394192
4264,F,19,66.41654272678568
4265,F,18,73.62182158905222
4266,A,18,65.82975022724308
4267,F,18,73.54258018914987
4268,D,18,64.05462070750745
4269,A,17,65.61752889076874
4270,F,16,75.02276620459504
4271,B,16,70.4863308698083
4272,A,17,78.03415120124198
4273,D,19,76.74759306299201
4274,B,19,79.75853406407568
4275,A,19,70.30431190666279
4276,C,17,66.78164933829802
4277,D,16,72.51549447153727
4278,D,16,62.401067984482154
4279,B,17,71.40596821308883
4280,F,17,62.79397954094307
4281,A,16,63.878336132202406
4282,F,18,66.33854502464797
4283,B,18,72.52504104887763
4284,A,14,67.184275774089
4285,C,17,63.399385559737624
4286,D,17,66.26841138856969
4287,D,19,68.1299326803818
4288,F,16,76.07120886188241
4289,C,20,69.41433347346644
4290,D,15,69.49213347184543
4291,F,18,75.21994754353939
4292,D,18,78.21145394624692
4293,C,14,76.94682115519656
4294,A,19,97.52178973844977
4295,B,17,67.24507898907275
4296,F,19,78.59873477704572
4297,F,15,71.36412897080437
4298,A,18,40.26324944089676
4299,F,19,72.83803710038754
4300,B,18,71.47913439984133
4301,A,17,65.11310661146692
4302,C,17,68.06167354544942
4303,D,17,74.94545056161043
4304,C,18,71.60149700456371
4305,A,18,61.84352255147007
4306,A,17,70.92696817464788
4307,F,18,59.69459730161534
4308,D,18,65.49396322715819
4309,C,19,57.660749283008776
4310,B,17,87.46567304723857
4311,D,16,61.51356646671577
4312,A,17,53.11042746769679
4313,A,18,64.32174100106236
4314,A,16,57.70819417589557
4315,F,19,61.73902362810176
4316,C,17,65.73177755040295
4317,F,16,66.9393842601003
4318,B,19,66.88979612197836
4319,A,18,71.23796134677328
4320,B,19,79.61302144611449
4321,B,17,54.607605169088636
4322,D,18,78.4371301065303
4323,F,18,73.69866677420198
4324,C,15,61.15164336969195
4325,F,19,65.1507340461058
4326,A,18,75.51957367726378
4327,F,15,72.31265897453785
4328,C,21,74.90414904335105
4329,D,20,68.84473777853916
4330,B,17,78.48722073892294
4331,A,19,70.21411780611612
4332,F,20,58.838081042758645
4333,D,17,62.45126689811623
4334,F,17,71.95530957546622
4335,C,18,72.45972726947687
